Id,Channel,Subscribers,Title,URL,Released,Views,Category,Length,views,subscriber_count,normalized_performance,engagement_label
XDeEqukJpGA,carwow,10.90M subscribers,"VW changed everything, will it pay off? New Tayron Review",https://www.youtube.com/watch?v=XDeEqukJpGA,2025-08-25,891.0K views,Cars,21:01,891000.0,10900000.0,0.08174311926605503,2
FqO4u2fmyJg,carwow,10.90M subscribers,AMG G63 v V8 Defender Octa: DRAG RACE,https://www.youtube.com/watch?v=FqO4u2fmyJg,2025-08-23,2.4M views,Cars,24:14,2400000.0,10900000.0,0.22018348623853207,3
Q73raoVCjEI,carwow,10.90M subscribers,Can I beat a Pro Driver with this CHEAT KIT.,https://www.youtube.com/watch?v=Q73raoVCjEI,2025-08-21,1.3M views,Cars,29:19,1300000.0,10900000.0,0.11926605504587154,2
jmRxGRYqC_8,carwow,10.90M subscribers,New Omoda 9 review: Cancel your Audi Q5!,https://www.youtube.com/watch?v=jmRxGRYqC_8,2025-08-18,1.8M views,Cars,34:27,1800000.0,10900000.0,0.16513761467889906,3
d9lCWCTa1Ks,carwow,10.90M subscribers,BMW X3 M50 v Porsche Macan v AMG GLC: DRAG RACE,https://www.youtube.com/watch?v=d9lCWCTa1Ks,2025-08-16,1.4M views,Cars,13:35,1400000.0,10900000.0,0.12844036697247704,2
r_hXKL2bjy8,carwow,10.90M subscribers,Breaking down the EV grants & discounts!,https://www.youtube.com/watch?v=r_hXKL2bjy8,2025-08-15,124.4K views,Cars,1:16,124400.0,10900000.0,0.011412844036697246,1
Mu928FTgonU,carwow,10.90M subscribers,"My £5k Land Cruiser v £100,000 SUV Challenge",https://www.youtube.com/watch?v=Mu928FTgonU,2025-08-14,1.4M views,Cars,48:05,1400000.0,10900000.0,0.12844036697247704,2
9WD2nyntOJc,carwow,10.90M subscribers,Typical BMW driver... 😂,https://www.youtube.com/watch?v=9WD2nyntOJc,2025-08-13,7.2M views,Cars,0:17,7200000.0,10900000.0,0.6605504587155963,4
5iB6zcvxK1c,CDawgVA,3.25M subscribers,I Try EVERY Japanese Coffee,https://www.youtube.com/watch?v=5iB6zcvxK1c,2021-05-13,2.1M views,Entertainment,29:29,2100000.0,3250000.0,0.646153846153846,4
_xnfMjaz_oE,CDawgVA,3.25M subscribers,I Became Fiverr's WORST Art Seller Ft. @Emirichu & @Daidus,https://www.youtube.com/watch?v=_xnfMjaz_oE,2021-05-05,893.0K views,Entertainment,20:47,893000.0,3250000.0,0.2747692307692307,3
DZCCsXp5Rn0,CDawgVA,3.25M subscribers,I Tried Japan’s Secret British Town Ft.@AbroadinJapan,https://www.youtube.com/watch?v=DZCCsXp5Rn0,2021-04-22,1.6M views,Entertainment,17:01,1600000.0,3250000.0,0.49230769230769217,4
gl20HmHCWbo,CDawgVA,3.25M subscribers,"I Bought $70 ""Cosplays""",https://www.youtube.com/watch?v=gl20HmHCWbo,2021-04-15,1.5M views,Entertainment,17:09,1500000.0,3250000.0,0.4615384615384614,4
nKY0lHlG8d8,CDawgVA,3.25M subscribers,I Tried Japan's PIG Cafe,https://www.youtube.com/watch?v=nKY0lHlG8d8,2021-04-07,1.2M views,Entertainment,16:17,1200000.0,3250000.0,0.36923076923076914,4
gbf1RuXy3yo,CDawgVA,3.25M subscribers,I Spent $1000 On Fiverr Cosplays,https://www.youtube.com/watch?v=gbf1RuXy3yo,2021-03-24,1.3M views,Entertainment,17:03,1300000.0,3250000.0,0.3999999999999999,4
Cxm8Y_Po1H8,CDawgVA,3.25M subscribers,I Wasted All My Money On Japan's Crane Games,https://www.youtube.com/watch?v=Cxm8Y_Po1H8,2021-03-17,2.3M views,Entertainment,28:54,2300000.0,3250000.0,0.7076923076923075,4
9l1p7zolPyY,CDawgVA,3.25M subscribers,I Tried Japan's HARDEST Sport,https://www.youtube.com/watch?v=9l1p7zolPyY,2021-03-03,2.3M views,Entertainment,18:38,2300000.0,3250000.0,0.7076923076923075,4
CUL8vLAES2M,CDawgVA,3.25M subscribers,I Fixed Horrible Voice Acting In Hҽntai,https://www.youtube.com/watch?v=CUL8vLAES2M,2021-02-24,851.3K views,Entertainment,26:24,851300.0,3250000.0,0.26193846153846145,3
_nDMQVo81lw,CDawgVA,3.25M subscribers,Guess That Anime Meme (Ft. @Emirichu ​& @Daidus),https://www.youtube.com/watch?v=_nDMQVo81lw,2021-02-10,2.9M views,Entertainment,16:21,2900000.0,3250000.0,0.892307692307692,4
Nzc-D0lbPqs,CDawgVA,3.25M subscribers,I Tried EVERY Japanese Tea,https://www.youtube.com/watch?v=Nzc-D0lbPqs,2021-02-03,2.1M views,Entertainment,21:37,2100000.0,3250000.0,0.646153846153846,4
00ylqtMAMLY,CDawgVA,3.25M subscribers,"I Bought $69 ""Cosplays""",https://www.youtube.com/watch?v=00ylqtMAMLY,2021-01-27,1.7M views,Entertainment,17:11,1700000.0,3250000.0,0.5230769230769229,4
sstwETVdQUc,CDawgVA,3.25M subscribers,I Held The Worst Discord Talent Show,https://www.youtube.com/watch?v=sstwETVdQUc,2021-01-20,1.0M views,Entertainment,20:07,1000000.0,3250000.0,0.3076923076923076,3
Lq2dsbWNT6w,CDawgVA,3.25M subscribers,I Paid $700 For FAKE Anime Merch,https://www.youtube.com/watch?v=Lq2dsbWNT6w,2021-01-13,1.3M views,Entertainment,23:33,1300000.0,3250000.0,0.3999999999999999,4
2Iqm3A9aTNw,CDawgVA,3.25M subscribers,I Joined A Japanese Metal Band For A Day,https://www.youtube.com/watch?v=2Iqm3A9aTNw,2021-01-06,1.1M views,Entertainment,24:13,1100000.0,3250000.0,0.33846153846153837,3
wZH2obLG7Go,CDawgVA,3.25M subscribers,SPEED Dating My Fans On Discord,https://www.youtube.com/watch?v=wZH2obLG7Go,2020-12-16,730.0K views,Entertainment,23:44,730000.0,3250000.0,0.22461538461538455,3
p8z2OCkXxkI,CDawgVA,3.25M subscribers,I Spent $500 On Japanese Crane Games,https://www.youtube.com/watch?v=p8z2OCkXxkI,2020-12-09,2.1M views,Entertainment,22:59,2100000.0,3250000.0,0.646153846153846,4
Jt1U4A59TgY,CDawgVA,3.25M subscribers,I Joined A Japanese Pole Dancing Club,https://www.youtube.com/watch?v=Jt1U4A59TgY,2020-12-02,2.2M views,Entertainment,19:18,2200000.0,3250000.0,0.6769230769230767,4
2IdqSseolPI,CDawgVA,3.25M subscribers,I Spent $1500 on Fiverr VTuber Models,https://www.youtube.com/watch?v=2IdqSseolPI,2020-11-25,2.2M views,Entertainment,14:28,2200000.0,3250000.0,0.6769230769230767,4
UIsRrtMy6OM,CDawgVA,3.25M subscribers,Pro Vs Noob ASMR (Ft.@GibiASMR ),https://www.youtube.com/watch?v=UIsRrtMy6OM,2020-11-11,1.5M views,Entertainment,20:03,1500000.0,3250000.0,0.4615384615384614,4
Bq9MMz-TFBo,CDawgVA,3.25M subscribers,"I Bought $65 ""Cosplays""",https://www.youtube.com/watch?v=Bq9MMz-TFBo,2020-11-01,1.6M views,Entertainment,17:01,1600000.0,3250000.0,0.49230769230769217,4
aELbs4ImuCA,CDawgVA,3.25M subscribers,Japan's 3D Latte Art Cafe Is AMAZING!,https://www.youtube.com/watch?v=aELbs4ImuCA,2020-10-24,1.2M views,Entertainment,16:28,1200000.0,3250000.0,0.36923076923076914,4
dfYw3upm43I,CDawgVA,3.25M subscribers,ROASTING My Fan's Voice Acting,https://www.youtube.com/watch?v=dfYw3upm43I,2020-10-18,602.8K views,Entertainment,24:19,602800.0,3250000.0,0.185476923076923,3
lFn95GM7F8k,CDawgVA,3.25M subscribers,I Became the #1 Voice Actor On Fiverr,https://www.youtube.com/watch?v=lFn95GM7F8k,2020-10-11,1.3M views,Entertainment,24:44,1300000.0,3250000.0,0.3999999999999999,4
a3qJRiwUsuI,CDawgVA,3.25M subscribers,Do I HATE living in Japan?,https://www.youtube.com/watch?v=a3qJRiwUsuI,2020-09-27,1.1M views,Entertainment,23:34,1100000.0,3250000.0,0.33846153846153837,3
6RO0ydNCmJ4,CDawgVA,3.25M subscribers,DATING As Rent-A-Boyfriend,https://www.youtube.com/watch?v=6RO0ydNCmJ4,2020-09-20,732.1K views,Entertainment,27:54,732100.0,3250000.0,0.2252615384615384,3
TnAriX4IL7c,CDawgVA,3.25M subscribers,My Rent-A-Boyfriend Applications (I'm serious),https://www.youtube.com/watch?v=TnAriX4IL7c,2020-09-14,863.5K views,Entertainment,20:51,863500.0,3250000.0,0.2656923076923076,3
OBbXiQomOcg,CDawgVA,3.25M subscribers,I Fixed The Worst Voice Acting In Anime AGAIN!,https://www.youtube.com/watch?v=OBbXiQomOcg,2020-09-07,1.0M views,Entertainment,26:26,1000000.0,3250000.0,0.3076923076923076,3
Tn_a-xAPWwE,CDawgVA,3.25M subscribers,"I Bought $60 ""Cosplays""",https://www.youtube.com/watch?v=Tn_a-xAPWwE,2020-08-31,1.5M views,Entertainment,15:50,1500000.0,3250000.0,0.4615384615384614,4
trrtH0mNe2A,CDawgVA,3.25M subscribers,Yαoi Has Gone TOO FAR...,https://www.youtube.com/watch?v=trrtH0mNe2A,2020-08-25,482.4K views,Entertainment,24:15,482400.0,3250000.0,0.1484307692307692,3
iWf6tt_KTqk,CDawgVA,3.25M subscribers,I Hired A PRO Voice Acting Coach and Pretended to be a BEGINNER...,https://www.youtube.com/watch?v=iWf6tt_KTqk,2020-08-08,699.9K views,Entertainment,21:35,699900.0,3250000.0,0.2153538461538461,3
qqVHHTQco_A,CDawgVA,3.25M subscribers,I Joined Japan's #1 Butler Cafe,https://www.youtube.com/watch?v=qqVHHTQco_A,2020-08-03,1.1M views,Entertainment,28:30,1100000.0,3250000.0,0.33846153846153837,3
gzJ9H2prSqU,CDawgVA,3.25M subscribers,Anime Dating Websites Are AWFUL,https://www.youtube.com/watch?v=gzJ9H2prSqU,2020-07-27,926.1K views,Entertainment,15:50,926100.0,3250000.0,0.28495384615384606,3
2XTx5YlZQkk,CDawgVA,3.25M subscribers,I Wore CURSED Cosplay On Omegle,https://www.youtube.com/watch?v=2XTx5YlZQkk,2020-07-20,863.6K views,Entertainment,12:13,863600.0,3250000.0,0.26572307692307684,3
44fSbcTdrhg,CDawgVA,3.25M subscribers,Yandere ASMRs Exist and I Hate it,https://www.youtube.com/watch?v=44fSbcTdrhg,2020-07-14,629.8K views,Entertainment,15:53,629800.0,3250000.0,0.19378461538461533,3
EAw2PndjdFc,CDawgVA,3.25M subscribers,This Yαoi Made Me CRY!,https://www.youtube.com/watch?v=EAw2PndjdFc,2020-07-09,680.7K views,Entertainment,24:33,680700.0,3250000.0,0.20944615384615378,3
VAVDl1ms7JE,CDawgVA,3.25M subscribers,I Spent $800 On This Anime Game...,https://www.youtube.com/watch?v=VAVDl1ms7JE,2020-07-03,749.1K views,Entertainment,21:41,749100.0,3250000.0,0.23049230769230764,3
3lSI4O-NjF4,CDawgVA,3.25M subscribers,I Fixed The Worst Voice Acting In Hҽntai,https://www.youtube.com/watch?v=3lSI4O-NjF4,2020-06-21,1.3M views,Entertainment,32:45,1300000.0,3250000.0,0.3999999999999999,4
nwQT7OZyG2I,CDawgVA,3.25M subscribers,I Voice Act Google Translated Anime,https://www.youtube.com/watch?v=nwQT7OZyG2I,2020-06-11,321.7K views,Entertainment,13:27,321700.0,3250000.0,0.09898461538461535,2
tskrp_u6_lY,CDawgVA,3.25M subscribers,I Paid Fiverr Voice Actors To MUDA MUDA MUDA!!!,https://www.youtube.com/watch?v=tskrp_u6_lY,2020-06-06,1.1M views,Entertainment,19:40,1100000.0,3250000.0,0.33846153846153837,3
MeruAZebIeU,ChrisFix,11.10M subscribers,How to Replace a Radiator (Complete Guide),https://www.youtube.com/watch?v=MeruAZebIeU,2018-08-22,4.9M views,Cars,18:26,4900000.0,11100000.0,0.4414414414414414,4
N-exs1iMLFU,ChrisFix,11.10M subscribers,How to Find and Repair Exhaust Leaks EASY (Without a Welder),https://www.youtube.com/watch?v=N-exs1iMLFU,2018-08-02,5.7M views,Cars,13:00,5700000.0,11100000.0,0.5135135135135134,4
98VZBhMxdVM,ChrisFix,11.10M subscribers,Taking My Drifting to the NEXT Level (FINALLY),https://www.youtube.com/watch?v=98VZBhMxdVM,2018-07-18,5.6M views,Cars,12:15,5600000.0,11100000.0,0.5045045045045045,4
m_ZsWQ_WXNo,ChrisFix,11.10M subscribers,Spark Plug Replacement DIY (the ULTIMATE Guide),https://www.youtube.com/watch?v=m_ZsWQ_WXNo,2018-06-22,6.1M views,Cars,21:30,6100000.0,11100000.0,0.5495495495495495,4
beSV_jZxR5o,ChrisFix,11.10M subscribers,How to Install a Performance Intake Manifold and Replace Gaskets (Dyno PROOF),https://www.youtube.com/watch?v=beSV_jZxR5o,2018-05-29,7.3M views,Cars,21:52,7300000.0,11100000.0,0.6576576576576576,4
hdAz1pNn4yQ,ChrisFix,11.10M subscribers,How to PROPERLY Spray Paint (Valve Covers and Engine Parts),https://www.youtube.com/watch?v=hdAz1pNn4yQ,2018-05-03,9.8M views,Cars,15:17,9800000.0,11100000.0,0.8828828828828827,4
oFX_Xq9WHTI,ChrisFix,11.10M subscribers,How to Replace Piston Return Springs (and Head Gasket),https://www.youtube.com/watch?v=oFX_Xq9WHTI,2018-04-01,7.1M views,Cars,10:22,7100000.0,11100000.0,0.6396396396396395,4
5gOeBE-ylQw,ChrisFix,11.10M subscribers,How to Diagnose and Replace Universal Joints (ULTIMATE Guide),https://www.youtube.com/watch?v=5gOeBE-ylQw,2018-03-04,5.7M views,Cars,22:06,5700000.0,11100000.0,0.5135135135135134,4
39ACFSrZJrM,ChrisFix,11.10M subscribers,How to Install an Angle Kit (Shopping Cart Angle),https://www.youtube.com/watch?v=39ACFSrZJrM,2018-01-21,6.7M views,Cars,17:24,6700000.0,11100000.0,0.6036036036036035,4
EOeOZPiF8qY,ChrisFix,11.10M subscribers,Top 5 Car Guy Gadgets and Tools of 2018 (Christmas Gift Ideas),https://www.youtube.com/watch?v=EOeOZPiF8qY,2017-12-12,2.6M views,Cars,14:19,2600000.0,11100000.0,0.2342342342342342,3
Uiccgh2GXzs,ChrisFix,11.10M subscribers,How to Get Your Car to Make Sharper Turns (Steering Angle Mod),https://www.youtube.com/watch?v=Uiccgh2GXzs,2017-10-05,3.3M views,Cars,11:53,3300000.0,11100000.0,0.29729729729729726,3
v-s4ZCsC1oY,ChrisFix,11.10M subscribers,Does a Performance Exhaust Increase Horsepower? (How to Install an Exhaust System),https://www.youtube.com/watch?v=v-s4ZCsC1oY,2017-09-18,9.9M views,Cars,22:41,9900000.0,11100000.0,0.8918918918918918,4
vUJ9h_-t_e0,ChrisFix,11.10M subscribers,How to Install Carbon Fiber Clutches (Rebuild Limited Slip Differential),https://www.youtube.com/watch?v=vUJ9h_-t_e0,2017-08-15,4.6M views,Cars,17:51,4600000.0,11100000.0,0.41441441441441434,4
LkFElad4TEc,ChrisFix,11.10M subscribers,DIY: 5 Lug Conversion on your Car or Truck,https://www.youtube.com/watch?v=LkFElad4TEc,2017-07-26,4.4M views,Cars,13:37,4400000.0,11100000.0,0.39639639639639634,4
aAsUG-jbLlM,ChrisFix,11.10M subscribers,How to Fix a Chipped or Cracked Windshield (Like Brand New),https://www.youtube.com/watch?v=aAsUG-jbLlM,2017-06-16,6.8M views,Cars,12:12,6800000.0,11100000.0,0.6126126126126125,4
dpc_5-TTFNY,ChrisFix,11.10M subscribers,How to Lower your car with Coilovers,https://www.youtube.com/watch?v=dpc_5-TTFNY,2017-05-31,3.0M views,Cars,12:09,3000000.0,11100000.0,0.27027027027027023,3
8Qou-MDcYKA,ChrisFix,11.10M subscribers,How to Install Coilovers in Your Car,https://www.youtube.com/watch?v=8Qou-MDcYKA,2017-05-25,4.6M views,Cars,16:45,4600000.0,11100000.0,0.41441441441441434,4
sfr51IPk3X4,ChrisFix,11.10M subscribers,How to Install Racing Seats,https://www.youtube.com/watch?v=sfr51IPk3X4,2017-05-10,5.5M views,Cars,21:30,5500000.0,11100000.0,0.49549549549549543,4
eWmmqLP0hWc,ChrisFix,11.10M subscribers,How to Install a Hydro Ebrake (Hydraulic E brake),https://www.youtube.com/watch?v=eWmmqLP0hWc,2017-04-21,9.0M views,Cars,25:06,9000000.0,11100000.0,0.8108108108108106,4
eWdqlpxRA4I,ChrisFix,11.10M subscribers,How to Replace Muffler Bearings,https://www.youtube.com/watch?v=eWdqlpxRA4I,2017-04-01,3.0M views,Cars,7:34,3000000.0,11100000.0,0.27027027027027023,3
ugWuTk-A5Fw,ChrisFix,11.10M subscribers,Racing Seats: How to Pick Out the Best Seats for your Car,https://www.youtube.com/watch?v=ugWuTk-A5Fw,2017-03-27,3.3M views,Cars,10:37,3300000.0,11100000.0,0.29729729729729726,3
gjqeFEyaUxc,ChrisFix,11.10M subscribers,How to Install Dual Brake Calipers,https://www.youtube.com/watch?v=gjqeFEyaUxc,2017-03-13,7.5M views,Cars,15:20,7500000.0,11100000.0,0.6756756756756755,4
fgLfhInA6-c,ChrisFix,11.10M subscribers,How FAR can an Airbag Launch a Football?!,https://www.youtube.com/watch?v=fgLfhInA6-c,2017-02-06,2.0M views,Cars,6:04,2000000.0,11100000.0,0.18018018018018014,3
ZvtjnxpFRbU,ChrisFix,11.10M subscribers,How to Stop Your Brakes from Squeaking,https://www.youtube.com/watch?v=ZvtjnxpFRbU,2017-02-04,8.2M views,Cars,14:48,8199999.999999999,11100000.0,0.7387387387387385,4
2SgYHAdBkMM,ChrisFix,11.10M subscribers,Drifting in the Rain with the DriftStang!,https://www.youtube.com/watch?v=2SgYHAdBkMM,2017-01-25,3.0M views,Cars,11:56,3000000.0,11100000.0,0.27027027027027023,3
yC409CU7mU8,ChrisFix,11.10M subscribers,How to Diagnose and Replace a Starter,https://www.youtube.com/watch?v=yC409CU7mU8,2017-01-13,6.9M views,Cars,13:11,6900000.0,11100000.0,0.6216216216216215,4
FLELBFik3qA,ChrisFix,11.10M subscribers,EPIC 1 Million Subscriber CELEBRATION (Gold Play Button)!!!,https://www.youtube.com/watch?v=FLELBFik3qA,2017-01-03,3.7M views,Cars,11:03,3700000.0,11100000.0,0.33333333333333326,3
Q5j3sKgNoEs,ChrisFix,11.10M subscribers,The ULTIMATE Guide on How to Replace Drum Brakes,https://www.youtube.com/watch?v=Q5j3sKgNoEs,2016-12-28,8.4M views,Cars,22:00,8400000.0,11100000.0,0.7567567567567566,4
3-PZ4gE5o14,ChrisFix,11.10M subscribers,Top 5 Christmas Gift Ideas (the ULTIMATE Gifts)!,https://www.youtube.com/watch?v=3-PZ4gE5o14,2016-12-13,1.1M views,Cars,11:39,1100000.0,11100000.0,0.09909909909909909,2
8ECB-Nyx2bo,ChrisFix,11.10M subscribers,How to Strip a Car COMPLETELY,https://www.youtube.com/watch?v=8ECB-Nyx2bo,2016-12-06,9.1M views,Cars,14:56,9100000.0,11100000.0,0.8198198198198197,4
pV_BgneldPU,ChrisFix,11.10M subscribers,How to Buy a Parts Car to Fix Your Daily Driver,https://www.youtube.com/watch?v=pV_BgneldPU,2016-11-29,2.0M views,Cars,10:24,2000000.0,11100000.0,0.18018018018018014,3
cYjaxVMkMk0,ChrisFix,11.10M subscribers,How to Install a Short Throw Shifter,https://www.youtube.com/watch?v=cYjaxVMkMk0,2016-11-14,5.8M views,Cars,11:44,5800000.0,11100000.0,0.5225225225225224,4
6RQ9UabOIPg,ChrisFix,11.10M subscribers,How to Replace Brake Pads and Rotors (COMPLETE Guide),https://www.youtube.com/watch?v=6RQ9UabOIPg,2016-10-17,9.9M views,Cars,14:21,9900000.0,11100000.0,0.8918918918918918,4
sHWYtCQBcr4,ChrisFix,11.10M subscribers,What's it like to Go Drifting for the First Time?,https://www.youtube.com/watch?v=sHWYtCQBcr4,2016-10-06,3.2M views,Cars,13:08,3200000.0,11100000.0,0.28828828828828823,3
jPfM3NpRAfQ,ChrisFix,11.10M subscribers,How to Get Your Car Ready for Drifting,https://www.youtube.com/watch?v=jPfM3NpRAfQ,2016-09-24,4.9M views,Cars,17:43,4900000.0,11100000.0,0.4414414414414414,4
Zu3TYBs65FM,ChrisFix,11.10M subscribers,How to Solder Wires Together (Best tips and tricks),https://www.youtube.com/watch?v=Zu3TYBs65FM,2016-09-08,7.4M views,Cars,12:28,7400000.0,11100000.0,0.6666666666666665,4
l4d4y7_Iygs,ChrisFix,11.10M subscribers,How to Fix an Odometer That Doesn't Spin,https://www.youtube.com/watch?v=l4d4y7_Iygs,2016-08-03,4.6M views,Cars,10:36,4600000.0,11100000.0,0.41441441441441434,4
mDIlwbx0B-s,ChrisFix,11.10M subscribers,How to Diagnose and Replace a Fuel Pump,https://www.youtube.com/watch?v=mDIlwbx0B-s,2016-07-22,5.9M views,Cars,13:58,5900000.0,11100000.0,0.5315315315315314,4
1BiFpSkMbNQ,ChrisFix,11.10M subscribers,How to Start a Car That's Been Sitting for Years,https://www.youtube.com/watch?v=1BiFpSkMbNQ,2016-07-12,11.1M views,Cars,11:28,11100000.0,11100000.0,0.9999999999999998,4
_ryGH_aTgS4,ChrisFix,11.10M subscribers,How to Buy a Drift Car,https://www.youtube.com/watch?v=_ryGH_aTgS4,2016-07-04,2.5M views,Cars,10:57,2500000.0,11100000.0,0.2252252252252252,3
zGtDz_rGgs8,ChrisFix,11.10M subscribers,How to Metal Etch Your Tools,https://www.youtube.com/watch?v=zGtDz_rGgs8,2016-06-28,4.1M views,Cars,9:09,4099999.9999999995,11100000.0,0.36936936936936926,4
NqUCgpzXYTA,CNET,4.07M subscribers,Galaxy Unpacked 2026: Tech Editors React to Samsung's Latest Galaxy S26 Models and Agentic AI,https://www.youtube.com/watch?v=NqUCgpzXYTA,2026-02-25,107.6K views,Science,1:30:15,107600.0,4070000.0000000005,0.026437346437346427,1
QFk9dNJD2h4,CNET,4.07M subscribers,Samsung Galaxy 4 Buds Pro First Look,https://www.youtube.com/watch?v=QFk9dNJD2h4,2026-02-25,12.8K views,Science,2:03,12800.0,4070000.0000000005,0.0031449631449631437,0
GdD1AEeLR80,CNET,4.07M subscribers,Samsung Galaxy S26 and S26 First Look,https://www.youtube.com/watch?v=GdD1AEeLR80,2026-02-25,7.6K views,Science,1:36,7600.0,4070000.0000000005,0.0018673218673218666,0
NqeaXi94S8Y,CNET,4.07M subscribers,New Samsung Galaxy S26 Series Phone and Buds4 Accessories,https://www.youtube.com/watch?v=NqeaXi94S8Y,2026-02-25,6.5K views,Science,0:23,6500.0,4070000.0000000005,0.0015970515970515965,0
TfCzu8TlaDA,CNET,4.07M subscribers,Samsung New Galaxy S26 Series Camera Feature Stabilizes Your Video Like Magic,https://www.youtube.com/watch?v=TfCzu8TlaDA,2026-02-25,45.1K views,Science,0:43,45100.0,4070000.0000000005,0.011081081081081077,1
GpIOQiGWJG8,CNET,4.07M subscribers,Unboxing Samsung’s New $250 Galaxy Buds 4 Pro in Black,https://www.youtube.com/watch?v=GpIOQiGWJG8,2026-02-25,66.3K views,Science,0:31,66300.0,4070000.0000000005,0.016289926289926284,1
fBxahZAPTm8,CNET,4.07M subscribers,Galaxy S26 Ultra vs. Galaxy S25 Ultra: Side by Side,https://www.youtube.com/watch?v=fBxahZAPTm8,2026-02-25,132.6K views,Science,0:14,132600.0,4070000.0000000005,0.03257985257985257,1
ghb2mbPWqzo,CNET,4.07M subscribers,Galaxy Buds Pro 4 Review: I Can't Believe What Samsung's Done | All Things Mobile,https://www.youtube.com/watch?v=ghb2mbPWqzo,2026-02-25,173.5K views,Science,7:00,173500.0,4070000.0000000005,0.04262899262899261,1
OiJJGwgt5gg,CNET,4.07M subscribers,"Hands-On with the Galaxy S26 Ultra: Camera, Battery and AI Updates | All Things Mobile",https://www.youtube.com/watch?v=OiJJGwgt5gg,2026-02-25,18.8K views,Science,2:57,18800.0,4070000.0000000005,0.004619164619164617,0
hMo1GOjb0E8,CNET,4.07M subscribers,Galaxy S26 Hands-On: Costs More but Makes Getting an Uber Super Easy | All Things Mobile,https://www.youtube.com/watch?v=hMo1GOjb0E8,2026-02-25,16.7K views,Science,4:05,16700.0,4070000.0000000005,0.004103194103194102,0
oHQgKTgfyaU,CNET,4.07M subscribers,Samsung Galaxy S26 Ultra First Look,https://www.youtube.com/watch?v=oHQgKTgfyaU,2026-02-25,13.1K views,Science,0:43,13100.0,4070000.0000000005,0.0032186732186732176,0
3SlOXAbRF7o,CNET,4.07M subscribers,Colors of the Samsung Galaxy S26 Series,https://www.youtube.com/watch?v=3SlOXAbRF7o,2026-02-25,69.9K views,Science,0:14,69900.0,4070000.0000000005,0.017174447174447167,1
Kh3NxuHe-JM,CNET,4.07M subscribers,Unboxing the Toniebox 2,https://www.youtube.com/watch?v=Kh3NxuHe-JM,2026-02-24,3.1K views,Science,0:52,3100.0,4070000.0000000005,0.0007616707616707614,0
-rbkLWojvl0,CNET,4.07M subscribers,Samsung Wishlist: Cameras,https://www.youtube.com/watch?v=-rbkLWojvl0,2026-02-24,10.9K views,Science,0:28,10900.0,4070000.0000000005,0.0026781326781326774,0
wT45ZR3DiZQ,CNET,4.07M subscribers,Galaxy Z TriFold: The Best and Worst Features | All Things Mobile,https://www.youtube.com/watch?v=wT45ZR3DiZQ,2026-02-23,35.9K views,Science,6:40,35900.0,4070000.0000000005,0.008820638820638818,0
7eNey0TN2pw,CNET,4.07M subscribers,The Space Junk Problem is About to Get WAY Worse | What The Future,https://www.youtube.com/watch?v=7eNey0TN2pw,2026-02-22,10.1K views,Science,4:46,10100.0,4070000.0000000005,0.0024815724815724807,0
kLPh0xrVrcA,CNET,4.07M subscribers,5 Ways to Avoid Hidden Website Fees and Save Big Bucks 💵,https://www.youtube.com/watch?v=kLPh0xrVrcA,2026-02-21,4.8K views,Science,3:25,4800.0,4070000.0000000005,0.001179361179361179,0
Q1Hwdy4cx1M,CNET,4.07M subscribers,All the Hints in Apple's March 2026 Event Invite,https://www.youtube.com/watch?v=Q1Hwdy4cx1M,2026-02-21,18.8K views,Science,1:20,18800.0,4070000.0000000005,0.004619164619164617,0
szewOEBZ2Y0,CNET,4.07M subscribers,Unboxing the 2026 Nintendo Virtual Boy,https://www.youtube.com/watch?v=szewOEBZ2Y0,2026-02-21,10.4K views,Science,0:44,10400.0,4070000.0000000005,0.0025552825552825546,0
B0WPdbIzZ8U,CNET,4.07M subscribers,LG’s Giant SKS 36-Inch Fridge and Freezer Uses AI to Recognize Usage Patterns,https://www.youtube.com/watch?v=B0WPdbIzZ8U,2026-02-21,11.9K views,Science,1:31,11900.0,4070000.0000000005,0.002923832923832923,0
XiRNEShAxtY,CNET,4.07M subscribers,"This $1,100 Washing Machine Has a Built-In Basket For Your Delicates 🧺",https://www.youtube.com/watch?v=XiRNEShAxtY,2026-02-21,12.0K views,Science,0:42,12000.0,4070000.0000000005,0.0029484029484029475,0
RsHB_22bhtw,CNET,4.07M subscribers,Samsung Dacor’s Luxury 72-Inch Refrigerator Weighs Around 500lbs,https://www.youtube.com/watch?v=RsHB_22bhtw,2026-02-21,16.6K views,Science,0:34,16600.0,4070000.0000000005,0.004078624078624077,0
Yw7FbA6p-Mg,CNET,4.07M subscribers,LG Signature’s New Dishwasher Has a A Hidden Handle,https://www.youtube.com/watch?v=Yw7FbA6p-Mg,2026-02-21,19.2K views,Science,0:29,19200.0,4070000.0000000005,0.004717444717444716,0
yzfstGFeRvU,CNET,4.07M subscribers,"First Look at Kohler’s $5,300 Luxury 4-in-1 Water System",https://www.youtube.com/watch?v=yzfstGFeRvU,2026-02-21,10.5K views,Science,0:55,10500.0,4070000.0000000005,0.002579852579852579,0
O-Yxdb-jIuM,CNET,4.07M subscribers,"Tech Today: Apple's Mysterious March ""Experience""",https://www.youtube.com/watch?v=O-Yxdb-jIuM,2026-02-20,8.2K views,Science,0:50,8200.0,4070000.0000000005,0.002014742014742014,0
